Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount,size_type,sell_through,predicted_tier,recommended_discount,discount_reason,revenue_eur,discounted_revenue_eur,sell_through_pct
S-00099,Box Logo Logo T-Shirt,FS24,45.99,T-Shirt,M,6,69,Box Logo,Men,Pale Mint,15,alpha,0.92,fast_mover,0,Restock — no discount needed,3173.31,2697.3135,92.0
WL-00079,Box Logo Heritage Sweatshirt,SS25,133.99,Sweatshirt,L,61,32,Box Logo,Women,Burgundy,0,alpha,0.344,average,20,Moderate push — 20% discount,4287.68,4287.68,34.4
WS-00083,Tribe T-Shirt,FS24,39.99,T-Shirt,S,206,265,Tribe,Women,Forest Green,40,alpha,0.563,fast_mover,0,Restock — no discount needed,10597.35,6358.41,56.3
WS-00085,Box Logo Logo T-Shirt,FS24,63.99,T-Shirt,S,19,88,Box Logo,Women,Caviar,10,alpha,0.822,fast_mover,0,Restock — no discount needed,5631.12,5068.008,82.2
PS-00044,Box Logo Half-Zip Polo,SS25,83.99,Polo,L,253,298,Box Logo,Men,Green Lichen,0,alpha,0.541,dead_stock,30,Clear before season end — 30% discount,25029.019999999997,25029.019999999997,54.1
S-00101,Geographic Quilted T-Shirt,SS25,54.99,T-Shirt,XL,267,170,Geographic,Men,Khaki,0,alpha,0.389,average,20,Moderate push — 20% discount,9348.300000000001,9348.300000000001,38.9
SocksPatch-0001,Patch Socks,FS24,104.99,Accessories,S,144,355,Patch,Men,Grey Melange,50,alpha,0.711,fast_mover,0,Restock — no discount needed,37271.45,18635.725,71.1
WP-00045,Box Logo Graphic Pants,SS25,104.99,Pants,XL,164,118,Box Logo,Women,Forest Green,0,alpha,0.418,average,10,Light stimulus — 10% discount,12388.82,12388.82,41.8
N-00045,Box Logo Stripe Shorts,FS24,58.99,Shorts,S,45,204,Box Logo,Men,Bright White,20,alpha,0.819,fast_mover,0,Restock — no discount needed,12033.960000000001,9627.168000000001,81.9
L-00074,Tribe Print Sweatshirt,SS25,142.99,Sweatshirt,XL,317,52,Tribe,Men,Pale Mint,0,alpha,0.141,dead_stock,50,Urgent clearance — 50% discount,7435.4800000000005,7435.4800000000005,14.1
WP-00046,Rainforest Logo Pants,SS25,107.99,Pants,XS,152,16,Rainforest,Women,Green Lichen,0,alpha,0.095,dead_stock,50,Urgent clearance — 50% discount,1727.84,1727.84,9.5
L-00075,Tribe Graphic Sweatshirt,SS25,153.99,Sweatshirt,L,123,85,Tribe,Men,Forest Green,0,alpha,0.409,dead_stock,30,Clear before season end — 30% discount,13089.150000000001,13089.150000000001,40.9
WPS-00039,Tribe Graphic Polo,FS24,76.99,Polo,XXL,222,310,Tribe,Women,Navy,25,alpha,0.583,fast_mover,0,Restock — no discount needed,23866.899999999998,17900.175,58.3
WScarfGeographic-0001,Geographic Scarf,FS24,97.99,Accessories,One Size,21,178,Geographic,Women,Orange Tangerine,20,alpha,0.894,fast_mover,0,Restock — no discount needed,17442.219999999998,13953.776,89.4
WL-00080,Tribe Heritage Sweatshirt,SS25,141.99,Sweatshirt,XL,221,233,Tribe,Women,Black Beauty,0,alpha,0.513,dead_stock,30,Clear before season end — 30% discount,33083.670000000006,33083.670000000006,51.3
CapPatch-0001,Patch Cap,FS24,94.99,Accessories,One Size,36,422,Patch,Men,Caviar,20,alpha,0.921,fast_mover,0,Restock — no discount needed,40085.78,32068.624000000003,92.1
WP-00047,Box Logo Logo Pants,FS24,120.99,Pants,XXL,230,299,Box Logo,Women,Burgundy,40,alpha,0.565,fast_mover,0,Restock — no discount needed,36176.01,21705.606,56.5
V-00021,Box Logo Heritage Swimwear,SS25,82.99,Swimwear,M,156,34,Box Logo,Men,Black Beauty,0,alpha,0.179,dead_stock,30,Clear before season end — 30% discount,2821.66,2821.66,17.9
P-00069,Geographic Stripe Pants,SS25,138.99,Pants,XS,84,38,Geographic,Men,Black Beauty,0,alpha,0.311,average,20,Moderate push — 20% discount,5281.620000000001,5281.620000000001,31.1
WS-00087,Circular Stripe T-Shirt,FS24,76.99,T-Shirt,XL,50,305,Circular,Women,Khaki,20,alpha,0.859,fast_mover,0,Restock — no discount needed,23481.949999999997,18785.56,85.9
S-00102,Iconic Stripe T-Shirt,FS24,52.99,T-Shirt,XXL,80,134,Iconic,Men,Green Lichen,25,alpha,0.626,fast_mover,0,Restock — no discount needed,7100.66,5325.495,62.6
WS-00088,Rainforest Logo T-Shirt,SS25,70.99,T-Shirt,L,195,35,Rainforest,Women,Grey Melange,0,alpha,0.152,dead_stock,30,Clear before season end — 30% discount,2484.6499999999996,2484.6499999999996,15.2
N-00047,Tribe Quilted Shorts,FS24,55.99,Shorts,XL,87,123,Tribe,Men,Khaki,20,alpha,0.586,fast_mover,0,Restock — no discount needed,6886.77,5509.416,58.6
WS-00090,Box Logo Print T-Shirt,SS25,47.99,T-Shirt,XS,36,11,Box Logo,Women,Pale Mint,0,alpha,0.234,dead_stock,30,Clear before season end — 30% discount,527.89,527.89,23.4
L-00076,Morgex Stretch Sweatshirt,FS24,148.99,Sweatshirt,XL,69,350,Morgex,Men,Orange Tangerine,30,alpha,0.835,fast_mover,0,Restock — no discount needed,52146.5,36502.55,83.5
WM-00041,Tribe Stretch Shirt,FS24,129.99,Shirt,XS,64,78,Tribe,Women,Free Blue,20,alpha,0.549,average,10,Light stimulus — 10% discount,10139.220000000001,8111.376000000001,54.9
W\00027,Trail Graphic Shoes,SS25,156.99,Shoes,42,225,69,Trail,Women,Black Beauty,0,numeric,0.235,dead_stock,30,Clear before season end — 30% discount,10832.310000000001,10832.310000000001,23.5
CapRainforest-0001,Rainforest Cap,FS24,97.99,Accessories,One Size,107,289,Rainforest,Men,Forest Green,20,alpha,0.73,fast_mover,0,Restock — no discount needed,28319.109999999997,22655.288,73.0
BucketHatIconic-0001,Iconic Bucket Hat,FS24,110.99,Accessories,One Size,47,525,Iconic,Men,Caviar,25,alpha,0.918,fast_mover,0,Restock — no discount needed,58269.75,43702.31249999999,91.8
N-00048,Box Logo Print Shorts,FS24,92.99,Shorts,M,197,321,Box Logo,Men,Bright White,30,alpha,0.62,fast_mover,0,Restock — no discount needed,29849.789999999997,20894.852999999996,62.0
S-00103,Patch Heritage T-Shirt,FS24,76.99,T-Shirt,M,28,138,Patch,Men,Caviar,15,alpha,0.831,fast_mover,0,Restock — no discount needed,10624.619999999999,9030.926999999998,83.1
BeltRainforest-0001,Rainforest Belt,FS24,92.99,Accessories,One Size,19,87,Rainforest,Men,Green Lichen,30,alpha,0.821,fast_mover,0,Restock — no discount needed,8090.129999999999,5663.090999999999,82.1
WL-00082,Circular Print Sweatshirt,FS24,110.99,Sweatshirt,XXL,108,159,Circular,Women,Snow White,30,alpha,0.596,fast_mover,0,Restock — no discount needed,17647.41,12353.187,59.6
S-00105,Patch Heritage T-Shirt,FS24,77.99,T-Shirt,L,38,152,Patch,Men,Bright White,30,alpha,0.8,fast_mover,0,Restock — no discount needed,11854.48,8298.135999999999,80.0
WL-00083,Circular Graphic Sweatshirt,SS25,130.99,Sweatshirt,XL,143,96,Circular,Women,Caviar,0,alpha,0.402,average,10,Light stimulus — 10% discount,12575.04,12575.04,40.2
WL-00084,Patch Heritage Sweatshirt,SS25,132.99,Sweatshirt,XXL,137,70,Patch,Women,Bright Red,0,alpha,0.338,dead_stock,30,Clear before season end — 30% discount,9309.300000000001,9309.300000000001,33.8
L-00077,Geographic Quilted Sweatshirt,SS25,119.99,Sweatshirt,XXL,38,11,Geographic,Men,Beige Sand,0,alpha,0.224,average,20,Moderate push — 20% discount,1319.8899999999999,1319.8899999999999,22.4
W\00028,Trail Shoes,FS24,207.99,Shoes,37,41,97,Trail,Women,Caviar,25,numeric,0.703,fast_mover,0,Restock — no discount needed,20175.030000000002,15131.272500000001,70.3
L-00078,Iconic Logo Sweatshirt,FS24,145.99,Sweatshirt,S,30,44,Iconic,Men,Stone Grey,25,alpha,0.595,fast_mover,0,Restock — no discount needed,6423.56,4817.67,59.5
WP-00048,Iconic Quilted Pants,SS25,151.99,Pants,XS,470,91,Iconic,Women,Blue Marine,0,alpha,0.162,dead_stock,30,Clear before season end — 30% discount,13831.09,13831.09,16.2
L-00079,Rainforest Stripe Sweatshirt,SS25,117.99,Sweatshirt,XL,241,294,Rainforest,Men,Khaki,0,alpha,0.55,dead_stock,30,Clear before season end — 30% discount,34689.06,34689.06,55.0
S-00107,Iconic Heritage T-Shirt,SS25,69.99,T-Shirt,XS,321,40,Iconic,Men,Grey Melange,0,alpha,0.111,dead_stock,50,Urgent clearance — 50% discount,2799.6,2799.6,11.1
WS-00092,Geographic T-Shirt,FS24,39.99,T-Shirt,XS,181,377,Geographic,Women,Green Lichen,30,alpha,0.676,fast_mover,0,Restock — no discount needed,15076.230000000001,10553.360999999999,67.6
WToteBagBoxLogo-0001,Box Logo Tote Bag,FS24,85.99,Accessories,One Size,154,432,Box Logo,Women,Forest Green,10,alpha,0.737,fast_mover,0,Restock — no discount needed,37147.68,33432.912,73.7
L-00080,Patch Quilted Sweatshirt,SS25,106.99,Sweatshirt,XXL,71,14,Patch,Men,Olive,0,alpha,0.165,dead_stock,30,Clear before season end — 30% discount,1497.86,1497.86,16.5
WS-00093,Tribe Graphic T-Shirt,SS25,56.99,T-Shirt,XL,100,71,Tribe,Women,Bright White,0,alpha,0.415,dead_stock,30,Clear before season end — 30% discount,4046.29,4046.29,41.5
M-00046,Morgex Shirt,SS25,142.99,Shirt,L,184,116,Morgex,Men,Caviar,0,alpha,0.387,average,20,Moderate push — 20% discount,16586.84,16586.84,38.7
P-00071,Geographic Stripe Pants,SS25,144.99,Pants,M,31,35,Geographic,Men,Snow White,0,alpha,0.53,average,10,Light stimulus — 10% discount,5074.650000000001,5074.650000000001,53.0
WPS-00040,Iconic Stretch Polo,FS24,69.99,Polo,XXL,47,334,Iconic,Women,Pale Mint,10,alpha,0.877,fast_mover,0,Restock — no discount needed,23376.66,21038.994,87.7
S-00108,Morgex Stripe T-Shirt,SS25,48.99,T-Shirt,L,82,65,Morgex,Men,Black Beauty,0,alpha,0.442,dead_stock,30,Clear before season end — 30% discount,3184.35,3184.35,44.2
P-00072,Geographic Print Pants,FS24,157.99,Pants,XXL,113,339,Geographic,Men,Old Rose,15,alpha,0.75,fast_mover,0,Restock — no discount needed,53558.61,45524.8185,75.0
WS-00094,Geographic Half-Zip T-Shirt,SS25,58.99,T-Shirt,S,289,24,Geographic,Women,Pale Mint,0,alpha,0.077,dead_stock,50,Urgent clearance — 50% discount,1415.76,1415.76,7.7
N-00050,Tribe Stretch Shorts,FS24,77.99,Shorts,S,124,395,Tribe,Men,Pale Mint,25,alpha,0.761,fast_mover,0,Restock — no discount needed,30806.05,23104.5375,76.1
WPS-00041,Tribe Stretch Polo,SS25,90.99,Polo,M,84,48,Tribe,Women,Navy,0,alpha,0.364,dead_stock,30,Clear before season end — 30% discount,4367.5199999999995,4367.5199999999995,36.4
WS-00095,Iconic Graphic T-Shirt,SS25,81.99,T-Shirt,XS,297,247,Iconic,Women,Grey Melange,0,alpha,0.454,dead_stock,30,Clear before season end — 30% discount,20251.53,20251.53,45.4
P-00073,Box Logo Quilted Pants,FS24,156.99,Pants,XXL,16,67,Box Logo,Men,Snow White,15,alpha,0.807,fast_mover,0,Restock — no discount needed,10518.33,8940.5805,80.7
BucketHatTribe-0001,Tribe Bucket Hat,SS25,65.99,Accessories,One Size,438,128,Tribe,Men,Grey Melange,0,alpha,0.226,dead_stock,30,Clear before season end — 30% discount,8446.72,8446.72,22.6
S-00111,Geographic Quilted T-Shirt,SS25,92.99,T-Shirt,M,158,137,Geographic,Men,Free Blue,0,alpha,0.464,dead_stock,30,Clear before season end — 30% discount,12739.63,12739.63,46.4
\00036,Slate Quilted Shoes,FS24,89.99,Shoes,41,159,284,Slate,Men,Navy,20,numeric,0.641,fast_mover,0,Restock — no discount needed,25557.16,20445.728000000003,64.1
WS-00096,Geographic Logo T-Shirt,FS24,65.99,T-Shirt,L,29,97,Geographic,Women,Caviar,10,alpha,0.77,fast_mover,0,Restock — no discount needed,6401.03,5760.927,77.0
W\00029,Box Logo Graphic Shoes,SS25,173.99,Shoes,42,194,77,Box Logo,Women,Black Beauty,0,numeric,0.284,average,20,Moderate push — 20% discount,13397.230000000001,13397.230000000001,28.4
WM-00044,Tribe Shirt,SS25,89.99,Shirt,M,328,116,Tribe,Women,Blue Marine,0,alpha,0.261,dead_stock,30,Clear before season end — 30% discount,10438.84,10438.84,26.1
WM-00045,Tribe Quilted Shirt,FS24,147.99,Shirt,L,53,117,Tribe,Women,Orange Tangerine,10,alpha,0.688,fast_mover,0,Restock — no discount needed,17314.83,15583.347,68.8
WPS-00042,Circular Polo,SS25,96.99,Polo,XXL,239,56,Circular,Women,Forest Green,0,alpha,0.19,dead_stock,30,Clear before season end — 30% discount,5431.44,5431.44,19.0
S-00113,Geographic T-Shirt,SS25,59.99,T-Shirt,S,146,174,Geographic,Men,Forest Green,0,alpha,0.544,average,10,Light stimulus — 10% discount,10438.26,10438.26,54.4
WP-00050,Patch Graphic Pants,FS24,95.99,Pants,L,51,101,Patch,Women,Snow White,10,alpha,0.664,fast_mover,0,Restock — no discount needed,9694.99,8725.491,66.4
WPS-00043,Circular Polo,FS24,66.99,Polo,S,16,77,Circular,Women,Forest Green,40,alpha,0.828,fast_mover,0,Restock — no discount needed,5158.23,3094.9379999999996,82.8
WM-00046,Morgex Graphic Shirt,SS25,107.99,Shirt,L,417,126,Morgex,Women,Olive,0,alpha,0.232,dead_stock,30,Clear before season end — 30% discount,13606.74,13606.74,23.2
WPS-00045,Circular Half-Zip Polo,SS25,104.99,Polo,S,152,11,Circular,Women,Green Lichen,0,alpha,0.067,dead_stock,50,Urgent clearance — 50% discount,1154.8899999999999,1154.8899999999999,6.7
GlovesTribe-0001,Tribe Gloves,FS24,28.99,Accessories,One Size,51,297,Tribe,Men,Beige Sand,40,alpha,0.853,fast_mover,0,Restock — no discount needed,8610.029999999999,5166.017999999999,85.3
M-00047,Circular Half-Zip Shirt,FS24,104.99,Shirt,XS,53,210,Circular,Men,Olive,15,alpha,0.798,fast_mover,0,Restock — no discount needed,22047.899999999998,18740.714999999997,79.8
S-00115,Rainforest Graphic T-Shirt,FS24,52.99,T-Shirt,S,61,100,Rainforest,Men,Stone Grey,20,alpha,0.621,fast_mover,0,Restock — no discount needed,5299.0,4239.200000000001,62.1
WS-00098,Box Logo T-Shirt,SS25,93.99,T-Shirt,M,162,154,Box Logo,Women,Burgundy,0,alpha,0.487,dead_stock,30,Clear before season end — 30% discount,14474.46,14474.46,48.7
WS-00099,Morgex Half-Zip T-Shirt,FS24,76.99,T-Shirt,XL,22,126,Morgex,Women,Grey Melange,50,alpha,0.851,fast_mover,0,Restock — no discount needed,9700.74,4850.37,85.1
P-00074,Morgex Stretch Pants,SS25,117.99,Pants,L,267,48,Morgex,Men,Burgundy,0,alpha,0.152,average,20,Moderate push — 20% discount,5663.5199999999995,5663.5199999999995,15.2
P-00075,Circular Stretch Pants,FS24,144.99,Pants,XXL,14,177,Circular,Men,Bright White,15,alpha,0.927,fast_mover,0,Restock — no discount needed,25663.230000000003,21813.7455,92.7
WS-00101,Circular T-Shirt,SS25,43.99,T-Shirt,XS,394,82,Circular,Women,Pale Mint,0,alpha,0.172,dead_stock,30,Clear before season end — 30% discount,3607.1800000000003,3607.1800000000003,17.2
\00037,Cresta Shoes,SS25,185.99,Shoes,45,108,34,Cresta,Men,Stone Grey,0,numeric,0.239,dead_stock,30,Clear before season end — 30% discount,6323.66,6323.66,23.9
PS-00047,Tribe Polo,FS24,65.99,Polo,XS,32,113,Tribe,Men,White Whisper,25,alpha,0.779,fast_mover,0,Restock — no discount needed,7456.869999999999,5592.652499999999,77.9
L-00081,Circular Sweatshirt,FS24,138.99,Sweatshirt,M,21,296,Circular,Men,Bright White,25,alpha,0.934,fast_mover,0,Restock — no discount needed,41141.04,30855.780000000002,93.4
P-00076,Iconic Stretch Pants,SS25,107.99,Pants,XXL,144,47,Iconic,Men,Black Beauty,0,alpha,0.246,dead_stock,30,Clear before season end — 30% discount,5075.53,5075.53,24.6
N-00053,Rainforest Graphic Shorts,SS25,76.99,Shorts,XL,170,18,Rainforest,Men,Green Lichen,0,alpha,0.096,dead_stock,50,Urgent clearance — 50% discount,1385.82,1385.82,9.6
WScarfCircular-0001,Circular Scarf,FS24,80.99,Accessories,One Size,149,232,Circular,Women,Free Blue,20,alpha,0.609,fast_mover,0,Restock — no discount needed,18789.68,15031.744,60.9
GlovesCircular-0001,Circular Gloves,FS24,82.99,Accessories,One Size,79,196,Circular,Men,Snow White,25,alpha,0.713,fast_mover,0,Restock — no discount needed,16266.039999999999,12199.529999999999,71.3
WL-00085,Tribe Logo Sweatshirt,SS25,94.99,Sweatshirt,M,44,13,Tribe,Women,Green Lichen,0,alpha,0.228,dead_stock,30,Clear before season end — 30% discount,1234.87,1234.87,22.8
WP-00051,Box Logo Heritage Pants,FS24,98.99,Pants,XS,88,113,Box Logo,Women,Snow White,10,alpha,0.562,fast_mover,0,Restock — no discount needed,11185.869999999999,10067.283,56.2
WM-00048,Iconic Shirt,FS24,144.99,Shirt,S,91,489,Iconic,Women,Black Beauty,15,alpha,0.843,fast_mover,0,Restock — no discount needed,70900.11,60265.0935,84.3
WPS-00046,Patch Polo,SS25,71.99,Polo,M,51,50,Patch,Women,Yellow Sunshine,0,alpha,0.495,dead_stock,30,Clear before season end — 30% discount,3599.4999999999995,3599.4999999999995,49.5
L-00083,Circular Sweatshirt,FS24,142.99,Sweatshirt,XL,72,184,Circular,Men,Grey Melange,50,alpha,0.719,fast_mover,0,Restock — no discount needed,26310.160000000003,13155.080000000002,71.9
WM-00049,Morgex Half-Zip Shirt,SS25,130.99,Shirt,XS,358,25,Morgex,Women,Blue Marine,0,alpha,0.065,average,20,Moderate push — 20% discount,3274.75,3274.75,6.5
PS-00048,Iconic Print Polo,SS25,76.99,Polo,M,155,91,Iconic,Men,Beige Sand,0,alpha,0.37,dead_stock,30,Clear before season end — 30% discount,7006.089999999999,7006.089999999999,37.0
WS-00103,Box Logo Graphic T-Shirt,FS24,39.99,T-Shirt,M,2,46,Box Logo,Women,Bright Red,10,alpha,0.958,fast_mover,0,Restock — no discount needed,1839.5400000000002,1655.586,95.8
N-00054,Tribe Quilted Shorts,FS24,93.99,Shorts,S,43,96,Tribe,Men,Old Rose,30,alpha,0.691,fast_mover,0,Restock — no discount needed,9023.039999999999,6316.127999999999,69.1
\00038,Trail Shoes,FS24,198.99,Shoes,46,129,208,Trail,Men,Black Beauty,20,numeric,0.617,fast_mover,0,Restock — no discount needed,41389.92,33111.936,61.7
WP-00052,Iconic Pants,SS25,107.99,Pants,XXL,383,170,Iconic,Women,Forest Green,0,alpha,0.307,average,20,Moderate push — 20% discount,18358.3,18358.3,30.7
N-00055,Patch Stretch Shorts,SS25,67.99,Shorts,M,447,34,Patch,Men,Yellow Sunshine,0,alpha,0.071,dead_stock,50,Urgent clearance — 50% discount,2311.66,2311.66,7.1
P-00077,Tribe Pants,SS25,152.99,Pants,S,48,7,Tribe,Men,Beige Sand,0,alpha,0.127,dead_stock,50,Urgent clearance — 50% discount,1070.93,1070.93,12.7
\00039,Cresta Shoes,SS25,129.99,Shoes,43,297,45,Cresta,Men,Orange Tangerine,0,numeric,0.132,dead_stock,50,Urgent clearance — 50% discount,5849.55,5849.55,13.2
WPS-00047,Iconic Graphic Polo,SS25,93.99,Polo,XXL,241,283,Iconic,Women,Green Lichen,0,alpha,0.54,dead_stock,30,Clear before season end — 30% discount,26599.17,26599.17,54.0
WN-00030,Geographic Stripe Shorts,FS24,74.99,Shorts,M,46,126,Geographic,Women,Blue Marine,10,alpha,0.733,fast_mover,0,Restock — no discount needed,9448.74,8503.866,73.3
L-00084,Patch Print Sweatshirt,SS25,146.99,Sweatshirt,XXL,409,91,Patch,Men,Free Blue,0,alpha,0.182,dead_stock,30,Clear before season end — 30% discount,13376.09,13376.09,18.2
L-00085,Tribe Heritage Sweatshirt,FS24,153.99,Sweatshirt,M,42,545,Tribe,Men,Caviar,25,alpha,0.928,fast_mover,0,Restock — no discount needed,83924.55,62943.412500000006,92.8
WL-00087,Iconic Stretch Sweatshirt,FS24,102.99,Sweatshirt,M,12,378,Iconic,Women,Caviar,15,alpha,0.969,fast_mover,0,Restock — no discount needed,38930.22,33090.687,96.9
L-00086,Rainforest Heritage Sweatshirt,FS24,113.99,Sweatshirt,XL,34,155,Rainforest,Men,Blue Marine,20,alpha,0.82,fast_mover,0,Restock — no discount needed,17668.45,14134.760000000002,82.0
BucketHatMorgex-0001,Morgex Bucket Hat,SS25,29.99,Accessories,One Size,89,21,Morgex,Men,Khaki,0,alpha,0.191,dead_stock,30,Clear before season end — 30% discount,629.79,629.79,19.1
S-00121,Rainforest Graphic T-Shirt,SS25,91.99,T-Shirt,XXL,122,106,Rainforest,Men,Snow White,0,alpha,0.465,dead_stock,30,Clear before season end — 30% discount,9750.939999999999,9750.939999999999,46.5
S-00122,Patch Stripe T-Shirt,SS25,56.99,T-Shirt,S,380,153,Patch,Men,Navy,0,alpha,0.287,dead_stock,30,Clear before season end — 30% discount,8719.470000000001,8719.470000000001,28.7
WP-00053,Circular Pants,FS24,114.99,Pants,XL,59,129,Circular,Women,Free Blue,30,alpha,0.686,fast_mover,0,Restock — no discount needed,14833.71,10383.597,68.6
S-00123,Circular T-Shirt,SS25,94.99,T-Shirt,L,315,185,Circular,Men,Khaki,0,alpha,0.37,dead_stock,30,Clear before season end — 30% discount,17573.149999999998,17573.149999999998,37.0
WL-00088,Tribe Logo Sweatshirt,SS25,142.99,Sweatshirt,XL,335,61,Tribe,Women,Snow White,0,alpha,0.154,dead_stock,30,Clear before season end — 30% discount,8722.390000000001,8722.390000000001,15.4
S-00125,Circular Stripe T-Shirt,FS24,77.99,T-Shirt,XXL,51,279,Circular,Men,Caviar,30,alpha,0.845,fast_mover,0,Restock — no discount needed,21759.21,15231.446999999998,84.5
BeanieIconic-0001,Iconic Beanie,SS25,30.99,Accessories,One Size,414,47,Iconic,Men,Green Lichen,0,alpha,0.102,dead_stock,50,Urgent clearance — 50% discount,1456.53,1456.53,10.2
N-00056,Iconic Graphic Shorts,FS24,91.99,Shorts,XS,170,300,Iconic,Men,Burgundy,20,alpha,0.638,fast_mover,0,Restock — no discount needed,27597.0,22077.6,63.8
S-00126,Patch Logo T-Shirt,SS25,61.99,T-Shirt,XL,376,64,Patch,Men,Old Rose,0,alpha,0.145,dead_stock,50,Urgent clearance — 50% discount,3967.36,3967.36,14.5
P-00078,Circular Stretch Pants,FS24,140.99,Pants,S,218,351,Circular,Men,Bright White,50,alpha,0.617,fast_mover,0,Restock — no discount needed,49487.490000000005,24743.745000000003,61.7
PS-00049,Geographic Stripe Polo,SS25,100.99,Polo,XXL,163,143,Geographic,Men,Stone Grey,0,alpha,0.467,average,10,Light stimulus — 10% discount,14441.57,14441.57,46.7
